;GW-Nummer;AQUIFER;Messstelle;Datum;RECHTSWERT;HOCHWERT;Nitrat
739;739;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);739;2019-09-10 08:15:00+00:00;558966.0789;5293331.684;18.175
740;740;Höherer Keuper (Keuperbergland);740;2019-08-26 09:15:00+00:00;570006.6564;5426917.826;54.55
741;741;Kristallin (Schwarzwald);741;2018-09-24 07:20:00+00:00;422155.5518;5301607.871;3.15
742;742;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);742;2019-09-17 07:45:00+00:00;434318.7779;5398709.276;4.68
743;743;Lettenkeuper;743;2019-09-02 09:58:00+00:00;515473.4533;5423269.387;41.47142857
744;744;Muschelkalk;744;2019-09-03 09:00:00+00:00;545044.9543;5486043.239;30.525
745;745;Quartär Talfüllungen;745;2019-09-03 12:25:00+00:00;439867.5062;5348134.367;0.42
746;746;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);746;2019-09-02 07:20:00+00:00;461792.9205;5464903.945;1.6
747;747;Buntsandstein;747;2019-09-03 08:30:00+00:00;478669.2456;5475455.648;8.5
748;748;Lettenkeuper;748;2019-12-04 07:50:00+00:00;489555.8213;5382990.577;3.36
749;749;Malm Weißjura (Schwäbische Alb);749;2019-09-03 10:30:00+00:00;531182.1429;5375188.769;18.05555556
750;750;Muschelkalk;750;2019-11-19 19:19:00+00:00;554266.2122;5476914.861;25.5
751;751;Quartär Deckenschotter über Molasse;751;2019-09-05 09:50:00+00:00;565511.2174;5343356.07;16.8
752;752;Kristallin (Schwarzwald);752;2019-09-10 11:00:00+00:00;428576.5399;5319448.972;5.72
753;753;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);753;2019-09-17 11:15:00+00:00;470004.7053;5442117.439;0.7125
754;754;Gipskeuper (Fuß des Keuperberglandes);754;2019-09-12 11:30:00+00:00;503462.3127;5433018.595;46.16666667
755;755;Kristallin (Schwarzwald);755;2019-09-03 11:15:00+00:00;428318.0971;5342541.524;10.24
756;756;Lettenkeuper;756;2019-09-24 12:10:00+00:00;495506.5122;5445840.494;30.75555556
757;757;Gipskeuper (Fuß des Keuperberglandes);757;2019-09-12 12:15:00+00:00;503523.3052;5433050.539;52.17
758;758;Quartär Talfüllungen;758;2019-09-02 08:10:00+00:00;513400.177;5452968.675;19.26666667
759;759;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);759;2019-12-05 08:45:00+00:00;559677.8869;5322234.191;37.85384615
760;760;Höherer Keuper (Keuperbergland);760;2019-09-30 06:40:00+00:00;578707.1677;5425973.275;58.725
761;761;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);761;2019-09-25 11:17:00+00:00;437623.4489;5402707.754;46.86666667
762;762;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);762;2018-11-12 08:43:00+00:00;459508.8009;5424819.824;36.03333333
763;763;Lettenkeuper;763;2019-09-09 08:30:00+00:00;490978.5409;5386861.755;41.3
764;764;Buntsandstein;764;2019-09-10 07:30:00+00:00;511440.2379;5468781.29;23.51111111
765;765;Gipskeuper (Fuß des Keuperberglandes);765;2019-09-25 14:38:00+00:00;522116.9263;5451206.256;35.3375
766;766;Quartär Talfüllungen;766;2019-11-26 14:50:00+00:00;513897.4441;5372249.143;9.3
767;767;Quartär Talfüllungen;767;2019-11-27 09:55:00+00:00;539973.5646;5406619.061;15.56
768;768;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);768;2019-09-19 09:45:00+00:00;547671.5253;5319569.96;33.33333333
769;769;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);769;2019-09-17 17:35:00+00:00;582012.0024;5279412.424;4.725
770;770;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);770;2019-09-03 13:52:00+00:00;441048.1251;5406206.35;5.44
771;771;Lettenkeuper;771;2019-09-04 09:10:00+00:00;498326.3639;5404551.954;48.7
772;772;Quartär Talfüllungen;772;2019-09-25 13:00:00+00:00;517062.9536;5454043.152;17.2875
773;773;Höherer Keuper (Keuperbergland);773;2019-09-30 07:20:00+00:00;579568.7784;5427375.695;11.2375
774;774;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);774;2019-09-17 14:25:00+00:00;581497.0135;5280746.771;4.816666667
775;775;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);775;2019-09-10 13:32:00+00:00;457387.2487;5427550.254;0.5
776;776;Höherer Keuper (Keuperbergland);776;2019-09-03 11:20:00+00:00;488827.0987;5346731.083;0.5625
777;777;Quartär Talfüllungen;777;2019-09-02 11:35:00+00:00;527991.4046;5391762.012;60.58
778;778;Lias und Dogger (Albvorland);778;2019-09-11 07:30:00+00:00;605774.2234;5411856.847;0.875862069
779;779;Quartär Talfüllungen;779;2019-09-13 06:57:00+00:00;452493.5967;5278856.919;14.675
780;780;Lias und Dogger (Albvorland);780;2019-08-29 08:15:00+00:00;515032.6289;5393714.252;11.7
781;781;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);781;2019-09-09 11:30:00+00:00;582087.7095;5326237.248;23.83
782;782;Kristallin (Schwarzwald);782;2019-09-12 12:29:00+00:00;440568.6543;5391311.919;11.47777778
783;783;Buntsandstein;783;2019-12-09 14:30:00+00:00;456511.9308;5405476.708;5.09375
784;784;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);784;2019-09-18 05:15:00+00:00;528455.5002;5322898.95;38.53333333
785;785;Quartär Talfüllungen;785;2019-09-10 12:38:00+00:00;420526.2387;5266341.921;37.92
786;786;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);786;2019-09-16 10:30:00+00:00;476102.29;5477537.909;38.41428571
787;787;Höherer Keuper (Keuperbergland);787;2019-09-26 07:10:00+00:00;560514.4424;5419562.839;20
788;788;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);788;2019-11-18 07:45:00+00:00;557572.0994;5346754.623;21.98333333
789;789;Muschelkalk;789;2019-09-10 07:15:00+00:00;567108.0608;5471809.915;17.8
790;790;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);790;2019-09-04 10:00:00+00:00;566854.9402;5352277.987;0.46
791;791;Quartär Talfüllungen;791;2018-12-05 10:30:00+00:00;584831.9705;5390821.056;17.52
792;792;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);792;2019-09-17 12:35:00+00:00;579679.6908;5283142.853;8.24
793;793;Höherer Keuper (Keuperbergland);793;2019-09-23 13:10:00+00:00;489226.0101;5430956.399;12.025
794;794;Malm Weißjura (Schwäbische Alb);794;2019-09-04 12:10:00+00:00;531056.1976;5367427.882;23.67777778
795;795;Lettenkeuper;795;2019-09-11 12:30:00+00:00;565635.7072;5462698.613;12.64
796;796;Malm Weißjura (Schwäbische Alb);796;2019-09-03 07:30:00+00:00;585500.3102;5393781.066;12.62857143
797;797;Muschelkalk;797;2019-09-17 10:50:00+00:00;481195.2223;5462029.953;23.575
798;798;Gipskeuper (Fuß des Keuperberglandes);798;2019-09-12 09:30:00+00:00;499285.0104;5432395.808;4.777777778
799;799;Quartär mächtiger Löss (Vorbergzone);799;2019-10-01 06:30:00+00:00;394540.5681;5292704.345;26.03333333
800;800;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);800;2019-09-24 11:04:00+00:00;428603.0495;5395160.745;23.66
801;801;Muschelkalk;801;2019-09-05 07:30:00+00:00;492784.9411;5366031.195;13.9
802;802;Muschelkalk;802;2019-11-21 11:55:00+00:00;570996.4619;5469980.637;28.46153846
803;803;Gipskeuper (Fuß des Keuperberglandes);803;2019-09-10 11:20:00+00:00;498695.2119;5393244.409;20.97692308
804;804;Lettenkeuper;804;2019-09-04 10:55:00+00:00;487859.5978;5367891.682;24.96
805;805;Höherer Keuper (Keuperbergland);805;2018-10-01 09:33:00+00:00;502309.7363;5395094.649;11.15
806;806;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);806;2019-09-11 12:00:00+00:00;404329.6327;5344124.962;25.42222222
807;807;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);807;2019-09-16 07:20:00+00:00;459677.715;5435544.694;27.365
808;808;Lettenkeuper;808;2019-09-04 08:00:00+00:00;493187.4069;5368581.479;34.63333333
809;809;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);809;2019-09-11 11:50:00+00:00;444724.0182;5417795.957;32.38
810;810;Buntsandstein;810;2019-12-10 14:45:00+00:00;478440.0736;5478349.218;8.0625
811;811;Kristallin (Schwarzwald);811;2019-09-16 07:18:00+00:00;426891.6365;5372087.791;47.66
812;812;Quartär Talfüllungen;812;2019-09-04 14:10:00+00:00;496062.2648;5369760.883;18.72
813;813;Lias und Dogger (Albvorland);813;2019-09-24 11:45:00+00:00;581616.9066;5408900.083;8.2
814;814;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);814;2019-09-09 12:30:00+00:00;582758.5331;5324545.016;24.98
815;815;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);815;2018-08-30 12:00:00+00:00;428773.1954;5384033.134;30.1
816;816;Höherer Keuper (Keuperbergland);816;2019-09-23 11:00:00+00:00;489304.4441;5429515.979;21.975
817;817;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);817;2019-09-19 06:41:00+00:00;462496.7037;5481903.283;0.5
818;818;Quartär Talfüllungen;818;2019-09-17 09:20:00+00:00;484149.0586;5466300.328;0.44
819;819;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);819;2019-09-19 13:40:00+00:00;528414.2586;5311238.942;1.9875
820;820;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);820;2019-09-09 22:00:00+00:00;472460.6931;5471590.237;47.4
821;821;Höherer Keuper (Keuperbergland);821;2018-09-19 08:35:00+00:00;491652.9699;5430035.318;9.8
822;822;Lettenkeuper;822;2019-12-09 13:05:00+00:00;519586.9023;5428982.071;31.75263158
823;823;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);823;2019-09-09 08:49:00+00:00;439857.5928;5413453.537;1.175
824;824;Quartär Talfüllungen;824;2019-09-02 13:30:00+00:00;505558.4099;5373533.42;25.52
825;825;Quartär Talfüllungen;825;2019-09-24 08:20:00+00:00;519292.9239;5400878.388;12.41666667
826;826;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);826;2019-09-17 22:00:00+00:00;523088.3508;5320539.287;8.633333333
827;827;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);827;2019-09-12 13:00:00+00:00;540999.8471;5343103.38;19.05
828;828;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);828;2019-09-10 08:30:00+00:00;472044.8941;5471572.332;52.61111111
829;829;Lettenkeuper;829;2019-09-11 08:30:00+00:00;511080.2939;5449264.012;47.2625
830;830;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);830;2019-11-18 10:00:00+00:00;551803.8635;5342411.843;11.08571429
831;831;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);831;2019-09-10 14:15:00+00:00;548636.5381;5325061.39;53.68666667
832;832;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);832;2019-12-05 08:00:00+00:00;560647.0207;5333979.971;41.73
833;833;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);833;2019-09-03 08:00:00+00:00;412337.0839;5381189.247;6.425
834;834;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);834;2019-09-04 12:31:00+00:00;415430.3808;5383082.724;1.42
835;835;Muschelkalk;835;2019-09-24 10:05:00+00:00;451081.1846;5304967.574;15.27142857
836;836;Muschelkalk;836;2019-09-25 06:40:00+00:00;472725.5261;5301258.049;4.54
837;837;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);837;2019-09-16 06:30:00+00:00;476282.2447;5475494.718;61.3375
838;838;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);838;2019-09-26 07:00:00+00:00;483003.467;5297424.342;46.45
839;839;Malm Weißjura (Schwäbische Alb);839;2019-09-03 09:10:00+00:00;516176.1062;5350408.674;26.08
840;840;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);840;2019-09-17 07:59:00+00:00;408735.9026;5361113.177;42.15
841;841;Quartär Talfüllungen;841;2019-09-18 09:45:00+00:00;510282.0729;5460302.015;23.36
842;842;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);842;2019-09-12 11:00:00+00:00;539420.1801;5342709.09;26.875
843;843;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);843;2019-11-20 08:05:00+00:00;560528.4918;5310808.266;32.625
844;844;Malm Weißjura (Schwäbische Alb);844;2019-09-04 07:53:00+00:00;570539.2603;5386093.302;16.225
845;845;Lias und Dogger (Albvorland);845;2019-09-26 09:45:00+00:00;579442.7469;5409125.012;18.5
846;846;Malm Weißjura (Schwäbische Alb);846;2019-12-09 13:30:00+00:00;577730.422;5393199.355;0.5
847;847;Malm Weißjura (Schwäbische Alb);847;2019-09-04 12:10:00+00:00;592967.3303;5387843.495;13.94444444
848;848;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);848;2019-09-11 12:05:00+00:00;406061.8866;5349998.612;4.6625
849;849;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);849;2019-09-18 09:34:00+00:00;421765.7375;5382615.708;6.1
850;850;Malm Weißjura (Schwäbische Alb);850;2019-09-17 15:15:00+00:00;580653.7613;5400925.041;3.28
851;851;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);851;2019-09-10 07:10:00+00:00;425101.1023;5396896.523;35.02
852;852;Quartär Talfüllungen;852;2019-09-12 06:20:00+00:00;505007.6456;5422974.535;56.1
853;853;Quartär mächtiger Löss (Vorbergzone);853;2019-09-11 09:50:00+00:00;555758.3772;5424592.826;34.25
854;854;Malm Weißjura (Schwäbische Alb);854;2019-09-24 10:05:00+00:00;567816.2425;5372668.815;30.23333333
855;855;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);855;2019-09-17 06:15:00+00:00;402234.4585;5303557.061;55.68571429
856;856;Quartär Talfüllungen;856;2019-09-18 09:13:00+00:00;510693.5163;5460311.472;21.6
857;857;Quartär Talfüllungen;857;2019-09-02 06:15:00+00:00;508024.3649;5375650.466;14.7
858;858;Malm Weißjura (Schwäbische Alb);858;2019-12-17 09:35:00+00:00;523146.3064;5372018.129;10.31
859;859;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);859;2019-12-05 13:45:00+00:00;533694.2516;5331251.316;51.0375
860;860;Höherer Keuper (Keuperbergland);860;2019-09-25 13:20:00+00:00;582356.6635;5425282.451;0.85
861;861;Malm Weißjura (Schwäbische Alb);861;2019-09-18 10:05:00+00:00;588832.9689;5387498.595;10.75555556
862;862;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);862;2019-09-12 12:20:00+00:00;398514.1708;5319836.071;62.0625
863;863;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);863;2019-09-17 12:14:00+00:00;411000.0256;5349243.959;2.6
864;864;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);864;2019-09-10 07:30:00+00:00;416061.046;5359290.927;45.08888889
865;865;Kristallin (Schwarzwald);865;2019-12-05 11:30:00+00:00;426835.6967;5286776.698;1.157142857
866;866;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);866;2019-09-18 13:45:00+00:00;528752.9688;5332303.973;26.21818182
867;867;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);867;2019-09-10 06:55:00+00:00;397828.8826;5315182.533;5.255555556
868;868;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);868;2019-09-10 08:31:00+00:00;415496.2708;5358664.165;38.5625
869;869;Lettenkeuper;869;2019-09-11 09:00:00+00:00;508561.3242;5447199.896;43.80769231
870;870;Quartär Talfüllungen;870;2019-09-19 08:55:00+00:00;566282.4155;5363018.537;38.16666667
871;871;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);871;2019-09-30 13:11:00+00:00;393533.7872;5293185.024;28.15555556
872;872;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);872;2019-09-05 09:09:00+00:00;472604.7231;5495162.903;0.44
873;873;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);873;2019-09-10 14:54:00+00:00;473608.2905;5479680.079;12.24444444
874;874;Lettenkeuper;874;2019-09-11 08:00:00+00:00;510945.4004;5448659.315;52.425
875;875;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);875;2019-09-18 08:48:00+00:00;418746.9528;5382085.882;0.5
876;876;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);876;2019-09-18 13:20:00+00:00;415821.1113;5370428.442;4.76
877;877;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);877;2019-09-11 15:00:00+00:00;463104.5044;5447221.992;12.47777778
878;878;Lias und Dogger (Albvorland);878;2019-09-18 07:40:00+00:00;519731.7407;5391432.232;14.37777778
879;879;Malm Weißjura (Schwäbische Alb);879;2019-09-17 11:30:00+00:00;535650.3464;5381196.325;9.116666667
880;880;Kristallin (Schwarzwald);880;2019-11-28 10:00:00+00:00;420059.4601;5295035.582;4
881;881;Kristallin (Schwarzwald);881;2019-09-18 11:20:00+00:00;439684.6391;5304406.708;5.809090909
882;882;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);882;2019-09-09 08:20:00+00:00;461672.0685;5479285.294;1.8625
883;883;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);883;2019-09-30 08:59:00+00:00;392374.4204;5291447.855;41.75555556
884;884;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);884;2019-09-11 08:56:00+00:00;409869.4576;5345251.514;32.38
885;885;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);885;2019-09-18 06:40:00+00:00;407779.265;5313820.913;5.177777778
886;886;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);886;2019-09-10 10:56:00+00:00;413971.8029;5355049.623;4.7375
887;887;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);887;2019-10-07 11:50:00+00:00;445831.2077;5422312.941;0.577777778
888;888;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);888;2019-09-02 10:05:00+00:00;463663.1821;5463109.649;18.64166667
889;889;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);889;2019-09-10 08:46:00+00:00;470422.5291;5443185.539;3.1125
890;890;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);890;2019-09-30 17:00:00+00:00;581102.2364;5281626.082;5.575
891;891;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);891;2019-09-16 11:57:00+00:00;417117.6167;5369590.808;4.3
892;892;Muschelkalk;892;2019-12-03 11:30:00+00:00;556457.3211;5487503.632;49.95111111
893;893;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);893;2019-09-09 09:00:00+00:00;412644.3638;5366641.971;64.5375
894;894;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);894;2019-09-05 11:00:00+00:00;473956.2455;5495531.711;17.875
895;895;Malm Weißjura (Schwäbische Alb);895;2019-12-11 15:15:00+00:00;598030.3006;5395585.284;15.78
896;896;Quartär Talfüllungen;896;2019-12-05 10:05:00+00:00;404500.6523;5267020.651;22.43333333
897;897;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);897;2019-09-16 10:25:00+00:00;419876.5081;5369460.887;25.76
898;898;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);898;2019-09-11 07:10:00+00:00;442813.4;5422074.997;3.066666667
899;899;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);899;2019-09-16 08:55:00+00:00;494087.031;5289272.921;18.13
900;900;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);900;2019-09-10 09:00:00+00:00;559325.8777;5312142.074;44.075
901;901;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);901;2019-11-26 10:35:00+00:00;391527.8505;5278317.117;17.55555556
902;902;Lettenkeuper;902;2019-12-05 08:45:00+00:00;497995.4844;5405738.488;31.4
903;903;Höherer Keuper (Keuperbergland);903;2019-09-10 06:44:00+00:00;531086.2024;5401332.184;5.363636364
904;904;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);904;2019-11-19 14:15:00+00:00;532543.747;5329140.005;24.53
905;905;Tertiär (Albsüdrand und Alpenvorland);905;2019-09-17 11:40:00+00:00;543742.9561;5300752.04;21.25
906;906;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);906;2019-09-11 09:53:00+00:00;408391.995;5347390.653;10.725
907;907;Quartär Talfüllungen;907;2019-06-18 10:55:00+00:00;418125.9965;5276810.022;5.82
908;908;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);908;2019-09-12 08:05:00+00:00;436524.867;5410831.491;1.166666667
909;909;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);909;2019-09-10 13:35:00+00:00;431039.8639;5402680.609;19.825
910;910;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);910;2019-09-10 13:15:00+00:00;547321.8194;5319246.281;37.33333333
911;911;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);911;2019-09-23 10:31:00+00:00;418527.0471;5379746.766;0.5
912;912;Quartär Talfüllungen;912;2019-09-06 09:50:00+00:00;515804.4679;5446004.363;17.23333333
913;913;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);913;2019-09-30 22:00:00+00:00;576089.0832;5298492.561;15.225
914;914;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);914;2019-09-04 10:15:00+00:00;407825.3166;5353644.214;21.60833333
915;915;Quartär Talfüllungen;915;2019-09-19 09:50:00+00:00;466022.1903;5309208.938;0.5
916;916;Quartär Talfüllungen;916;2019-09-06 09:35:00+00:00;515303.6104;5446125.238;3.7
917;917;Höherer Keuper (Keuperbergland);917;2019-09-03 11:30:00+00:00;545984.2629;5420907.315;6.7
918;918;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);918;2019-09-17 13:00:00+00:00;404821.4193;5310255.733;55.01111111
919;919;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);919;2019-09-11 07:53:00+00:00;491077.2457;5296974.69;21.25
920;920;Quartär Moränen (Alpenvorland);920;2019-09-04 07:05:00+00:00;535527.4611;5323670.298;44.93333333
921;921;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);921;2019-09-10 12:25:00+00:00;547706.0248;5318243.188;38.45555556
922;922;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);922;2018-09-05 05:55:00+00:00;543857.2693;5274699.138;20.23333333
923;923;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);923;2019-09-11 07:15:00+00:00;461106.2642;5449777.035;31.8
924;924;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);924;2019-09-04 10:30:00+00:00;464507.8616;5452971.671;50.81111111
925;925;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);925;2019-09-19 10:25:00+00:00;547763.7312;5319411.554;36.625
926;926;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);926;2019-09-11 13:01:00+00:00;406220.8455;5346730.903;3.3
927;927;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);927;2019-09-10 15:20:00+00:00;450469.3585;5434691.971;2.96
928;928;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);928;2019-09-11 08:35:00+00:00;457031.8208;5453088.732;0.471428571
929;929;Lias und Dogger (Albvorland);929;2019-11-28 11:00:00+00:00;535610.3961;5391982.016;24.87
930;930;Quartär Talfüllungen;930;2019-11-27 09:00:00+00:00;585141.6349;5390725.344;14.39230769
931;931;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);931;2019-09-18 12:20:00+00:00;419229.7494;5366192.203;18.8625
932;932;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);932;2019-09-19 08:50:00+00:00;466578.0882;5468181.634;50.15555556
933;933;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);933;2019-11-21 09:10:00+00:00;547114.7635;5317953.426;35.45454545
934;934;Malm Weißjura (Schwäbische Alb);934;2019-09-12 07:35:00+00:00;592079;5385186.024;21.18333333
935;935;Quartär Talfüllungen;935;2019-09-04 12:45:00+00:00;589048.8331;5380546.445;25.48888889
936;936;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);936;2019-09-24 11:15:00+00:00;398784.8122;5337912.486;8.375
937;937;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);937;2019-09-24 08:58:00+00:00;395364.4533;5324312.092;18.92
938;938;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);938;2019-09-30 14:33:00+00:00;393546.9438;5301221.963;7.075
939;939;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);939;2019-09-03 11:50:00+00:00;412341.4705;5368742.147;52.2
940;940;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);940;2019-09-18 08:05:00+00:00;532938.2045;5330025.803;26.24444444
941;941;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);941;2019-09-10 11:45:00+00:00;546646.3167;5318128.451;42.77777778
942;942;Quartär Talfüllungen;942;2019-12-05 12:25:00+00:00;417770.9572;5274436.557;10
943;943;Quartär Moränen (Alpenvorland);943;2019-09-23 11:15:00+00:00;531132.188;5315197.752;36.16666667
944;944;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);944;2019-11-21 11:40:00+00:00;546802.2677;5317532.161;38.22222222
945;945;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);945;2019-09-04 09:50:00+00:00;407527.3834;5345595.437;1.225
946;946;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);946;2019-09-16 07:16:00+00:00;415244.3265;5377425.717;2.96
947;947;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);947;2019-09-09 09:48:00+00:00;413895.9785;5362795.967;18.8625
948;948;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);948;2019-09-10 11:00:00+00:00;546773.5552;5316853.23;17.14444444
949;949;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);949;2019-09-19 17:05:00+00:00;563793.1156;5304665.18;40.675
950;950;Malm Weißjura (Schwäbische Alb);950;2019-09-12 08:30:00+00:00;591352.9422;5386204.089;17.54
951;951;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);951;2019-09-17 14:06:00+00:00;394644.6138;5277993.17;28.42727273
952;952;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);952;2019-09-03 13:00:00+00:00;408949.0883;5366728.329;5.8875
953;953;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);953;2019-09-09 11:28:00+00:00;417637.394;5363094.455;36.8375
954;954;Kristallin (Schwarzwald);954;2019-09-10 09:45:00+00:00;435740.1488;5323169.26;5.9
955;955;Quartär Talfüllungen;955;2019-09-17 08:05:00+00:00;511685.0554;5429227.053;38.98
956;956;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);956;2019-09-16 12:45:00+00:00;524404.8832;5326328.253;25.7
957;957;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);957;2019-11-21 10:00:00+00:00;547307.7623;5318136.747;58.52222222
958;958;Malm Weißjura (Schwäbische Alb);958;2019-09-11 05:00:00+00:00;519769.7116;5361561.212;14.92
959;959;Quartär Talfüllungen;959;2019-09-17 13:35:00+00:00;563835.4944;5362249.633;0.5
960;960;Quartär Talfüllungen;960;2019-12-10 11:15:00+00:00;585225.4168;5390455.443;14.44285714
961;961;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);961;2019-09-25 08:20:00+00:00;403092.602;5337331.259;28.2875
